相对路径,文件名,格式,文件大小KB,像素宽度,像素高度,分辨率,纬度参考,纬度,经度参考,经度,海拔,拍摄日期,拍摄时间,拍摄时间戳,相机型号,光圈值,曝光时间,ISO,曝光补偿,焦距,测光模式,省份,城市,区县,是否是航拍,是否后期
/202508neimeng/星空-沙地/IMG_3547.jpeg,IMG_3547.jpeg,jpeg,93.7,1080,720,72,N,42.607198,E,116.375030,1326.5,2025:08:23,07:46:15,1755906375000,Canon EOS 6D Mark II,6.3,0.002,250,-0.6666666666666666,110,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/IMG_3548.jpeg,IMG_3548.jpeg,jpeg,100.0,1080,720,72,N,42.607198,E,116.375030,1326.5,2025:08:23,07:46:16,1755906376000,Canon EOS 6D Mark II,6.3,0.0025,250,-0.6666666666666666,170,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/IMG_3549.jpeg,IMG_3549.jpeg,jpeg,94.7,1080,720,72,N,42.607198,E,116.375030,1326.5,2025:08:23,07:46:21,1755906381000,Canon EOS 6D Mark II,6.3,0.003125,250,-0.6666666666666666,200,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/IMG_3550.jpeg,IMG_3550.jpeg,jpeg,89.4,1080,720,72,N,42.607198,E,116.375030,1326.5,2025:08:23,07:47:05,1755906425000,Canon EOS 6D Mark II,6.3,0.0015625,250,-0.6666666666666666,200,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/IMG_3551.jpeg,IMG_3551.jpeg,jpeg,88.7,1080,720,72,N,42.607198,E,116.375030,1326.5,2025:08:23,07:47:09,1755906429000,Canon EOS 6D Mark II,6.3,0.001,250,-0.6666666666666666,200,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/IMG_3552.jpeg,IMG_3552.jpeg,jpeg,105.6,1080,720,72,N,42.607198,E,116.375030,1326.5,2025:08:23,07:47:47,1755906467000,Canon EOS 6D Mark II,6.3,0.0025,250,-0.6666666666666666,200,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/IMG_3553.jpeg,IMG_3553.jpeg,jpeg,103.2,1080,720,72,N,42.607198,E,116.375030,1326.5,2025:08:23,07:47:54,1755906474000,Canon EOS 6D Mark II,6.3,0.0025,250,-0.6666666666666666,200,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/IMG_3554.jpeg,IMG_3554.jpeg,jpeg,72.8,1080,720,72,N,42.607198,E,116.375030,1326.5,2025:08:23,07:48:03,1755906483000,Canon EOS 6D Mark II,6.3,0.003125,250,-0.6666666666666666,145,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/IMG_3555.jpeg,IMG_3555.jpeg,jpeg,73.0,1080,720,72,N,42.607198,E,116.375030,1326.5,2025:08:23,07:48:04,1755906484000,Canon EOS 6D Mark II,6.3,0.003125,250,-0.6666666666666666,153,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/IMG_3556.jpeg,IMG_3556.jpeg,jpeg,141.2,1080,720,72,N,42.607198,E,116.375030,1326.5,2025:08:23,07:48:46,1755906526000,Canon EOS 6D Mark II,6.3,0.003125,250,-0.6666666666666666,200,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/IMG_3557.jpeg,IMG_3557.jpeg,jpeg,137.9,1080,720,72,N,42.607198,E,116.375030,1326.5,2025:08:23,07:49:28,1755906568000,Canon EOS 6D Mark II,6.3,0.003125,250,-0.6666666666666666,200,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2813.jpeg,IMG_2813.jpeg,jpeg,58.6,1080,720,72,N,42.592288,E,116.368022,1371,2025:08:22,20:56:04,1755867364000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2814.jpeg,IMG_2814.jpeg,jpeg,59.3,1080,720,72,N,42.592295,E,116.368093,1371,2025:08:22,20:56:44,1755867404000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2815.jpeg,IMG_2815.jpeg,jpeg,60.2,1080,720,72,N,42.592363,E,116.368060,1384.3,2025:08:22,20:57:24,1755867444000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2816.jpeg,IMG_2816.jpeg,jpeg,61.1,1080,720,72,N,42.592347,E,116.368075,1370.8,2025:08:22,20:58:04,1755867484000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2817.jpeg,IMG_2817.jpeg,jpeg,61.8,1080,720,72,N,42.592293,E,116.368188,1387.8,2025:08:22,20:58:44,1755867524000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2818.jpeg,IMG_2818.jpeg,jpeg,61.5,1080,720,72,N,42.592243,E,116.368098,1381.9,2025:08:22,20:59:24,1755867564000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2819.jpeg,IMG_2819.jpeg,jpeg,60.9,1080,720,72,N,42.592273,E,116.368223,1381.4,2025:08:22,21:00:04,1755867604000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2820.jpeg,IMG_2820.jpeg,jpeg,59.9,1080,720,72,N,42.592343,E,116.368172,1380.6,2025:08:22,21:00:44,1755867644000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2821.jpeg,IMG_2821.jpeg,jpeg,58.6,1080,720,72,N,42.592245,E,116.368097,1378.4,2025:08:22,21:01:24,1755867684000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2822.jpeg,IMG_2822.jpeg,jpeg,57.7,1080,720,72,N,42.592287,E,116.368037,1380.8,2025:08:22,21:02:04,1755867724000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2823.jpeg,IMG_2823.jpeg,jpeg,57.5,1080,720,72,N,42.592318,E,116.368130,1356.2,2025:08:22,21:02:44,1755867764000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2824.jpeg,IMG_2824.jpeg,jpeg,57.2,1080,720,72,N,42.592278,E,116.368142,1373.1,2025:08:22,21:03:24,1755867804000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2825.jpeg,IMG_2825.jpeg,jpeg,57.7,1080,720,72,N,42.592295,E,116.368058,1374,2025:08:22,21:04:04,1755867844000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2826.jpeg,IMG_2826.jpeg,jpeg,58.0,1080,720,72,N,42.592318,E,116.368197,1379,2025:08:22,21:04:44,1755867884000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2827.jpeg,IMG_2827.jpeg,jpeg,58.2,1080,720,72,N,42.592328,E,116.368163,1390.1,2025:08:22,21:05:24,1755867924000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2828.jpeg,IMG_2828.jpeg,jpeg,58.8,1080,720,72,N,42.592295,E,116.368168,1384.5,2025:08:22,21:06:04,1755867964000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2829.jpeg,IMG_2829.jpeg,jpeg,59.4,1080,720,72,N,42.592280,E,116.368092,1373.6,2025:08:22,21:06:44,1755868004000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2830.jpeg,IMG_2830.jpeg,jpeg,60.6,1080,720,72,N,42.592317,E,116.368152,1383.1,2025:08:22,21:07:24,1755868044000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2831.jpeg,IMG_2831.jpeg,jpeg,62.0,1080,720,72,N,42.592352,E,116.368187,1359.2,2025:08:22,21:08:04,1755868084000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2832.jpeg,IMG_2832.jpeg,jpeg,62.1,1080,720,72,N,42.592357,E,116.368105,1383.5,2025:08:22,21:08:44,1755868124000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2833.jpeg,IMG_2833.jpeg,jpeg,61.5,1080,720,72,N,42.592292,E,116.368140,1380.6,2025:08:22,21:09:24,1755868164000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2834.jpeg,IMG_2834.jpeg,jpeg,60.9,1080,720,72,N,42.592315,E,116.368177,1373.3,2025:08:22,21:10:04,1755868204000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2835.jpeg,IMG_2835.jpeg,jpeg,60.0,1080,720,72,N,42.592322,E,116.368130,1375.4,2025:08:22,21:10:44,1755868244000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2836.jpeg,IMG_2836.jpeg,jpeg,58.9,1080,720,72,N,42.592270,E,116.368197,1388.1,2025:08:22,21:11:24,1755868284000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2837.jpeg,IMG_2837.jpeg,jpeg,57.6,1080,720,72,N,42.592323,E,116.368155,1377.4,2025:08:22,21:12:04,1755868324000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2838.jpeg,IMG_2838.jpeg,jpeg,56.8,1080,720,72,N,42.592277,E,116.368048,1379.1,2025:08:22,21:12:44,1755868364000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2839.jpeg,IMG_2839.jpeg,jpeg,56.4,1080,720,72,N,42.592335,E,116.368112,1377.6,2025:08:22,21:13:24,1755868404000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2840.jpeg,IMG_2840.jpeg,jpeg,56.3,1080,720,72,N,42.592273,E,116.368168,1373.5,2025:08:22,21:14:04,1755868444000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2841.jpeg,IMG_2841.jpeg,jpeg,56.8,1080,720,72,N,42.592315,E,116.368118,1380.4,2025:08:22,21:14:44,1755868484000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2842.jpeg,IMG_2842.jpeg,jpeg,56.6,1080,720,72,N,42.592382,E,116.368133,1386.4,2025:08:22,21:15:24,1755868524000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2843.jpeg,IMG_2843.jpeg,jpeg,56.7,1080,720,72,N,42.592278,E,116.368082,1368.1,2025:08:22,21:16:04,1755868564000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2844.jpeg,IMG_2844.jpeg,jpeg,56.7,1080,720,72,N,42.592368,E,116.368162,1376.3,2025:08:22,21:16:44,1755868604000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2845.jpeg,IMG_2845.jpeg,jpeg,56.5,1080,720,72,N,42.592240,E,116.368215,1375.5,2025:08:22,21:17:24,1755868644000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2846.jpeg,IMG_2846.jpeg,jpeg,56.0,1080,720,72,N,42.592303,E,116.368147,1379.6,2025:08:22,21:18:04,1755868684000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2847.jpeg,IMG_2847.jpeg,jpeg,55.9,1080,720,72,N,42.592313,E,116.368077,1382.2,2025:08:22,21:18:44,1755868724000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2848.jpeg,IMG_2848.jpeg,jpeg,55.3,1080,720,72,N,42.592285,E,116.368055,1364,2025:08:22,21:19:24,1755868764000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2849.jpeg,IMG_2849.jpeg,jpeg,55.2,1080,720,72,N,42.592252,E,116.368145,1382.1,2025:08:22,21:20:04,1755868804000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2850.jpeg,IMG_2850.jpeg,jpeg,55.2,1080,720,72,N,42.592325,E,116.368165,1377.6,2025:08:22,21:20:44,1755868844000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2851.jpeg,IMG_2851.jpeg,jpeg,55.3,1080,720,72,N,42.592320,E,116.368118,1372.5,2025:08:22,21:21:24,1755868884000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2852.jpeg,IMG_2852.jpeg,jpeg,54.8,1080,720,72,N,42.592335,E,116.368088,1370.1,2025:08:22,21:22:04,1755868924000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2853.jpeg,IMG_2853.jpeg,jpeg,55.1,1080,720,72,N,42.592358,E,116.368095,1373.1,2025:08:22,21:22:44,1755868964000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2854.jpeg,IMG_2854.jpeg,jpeg,55.2,1080,720,72,N,42.592308,E,116.368173,1381.2,2025:08:22,21:23:24,1755869004000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2855.jpeg,IMG_2855.jpeg,jpeg,54.7,1080,720,72,N,42.592308,E,116.368217,1386.2,2025:08:22,21:24:04,1755869044000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2856.jpeg,IMG_2856.jpeg,jpeg,55.1,1080,720,72,N,42.592275,E,116.368075,1374.7,2025:08:22,21:24:44,1755869084000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2857.jpeg,IMG_2857.jpeg,jpeg,56.1,1080,720,72,N,42.592292,E,116.368092,1375.7,2025:08:22,21:25:24,1755869124000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2858.jpeg,IMG_2858.jpeg,jpeg,55.7,1080,720,72,N,42.592210,E,116.368215,1392.2,2025:08:22,21:26:04,1755869164000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2859.jpeg,IMG_2859.jpeg,jpeg,55.1,1080,720,72,N,42.592290,E,116.368082,1391.1,2025:08:22,21:26:44,1755869204000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2860.jpeg,IMG_2860.jpeg,jpeg,55.1,1080,720,72,N,42.592268,E,116.368122,1370.2,2025:08:22,21:27:24,1755869244000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2861.jpeg,IMG_2861.jpeg,jpeg,55.6,1080,720,72,N,42.592390,E,116.368053,1371.2,2025:08:22,21:28:04,1755869284000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2862.jpeg,IMG_2862.jpeg,jpeg,55.6,1080,720,72,N,42.592367,E,116.367978,1363.5,2025:08:22,21:28:44,1755869324000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2863.jpeg,IMG_2863.jpeg,jpeg,55.8,1080,720,72,N,42.592303,E,116.368202,1389.1,2025:08:22,21:29:24,1755869364000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2864.jpeg,IMG_2864.jpeg,jpeg,55.7,1080,720,72,N,42.592330,E,116.368053,1363.2,2025:08:22,21:30:04,1755869404000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2865.jpeg,IMG_2865.jpeg,jpeg,56.5,1080,720,72,N,42.592272,E,116.368072,1368.9,2025:08:22,21:30:44,1755869444000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2866.jpeg,IMG_2866.jpeg,jpeg,56.2,1080,720,72,N,42.592432,E,116.368043,1371.9,2025:08:22,21:31:24,1755869484000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2867.jpeg,IMG_2867.jpeg,jpeg,55.8,1080,720,72,N,42.592315,E,116.368052,1360.5,2025:08:22,21:32:04,1755869524000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2868.jpeg,IMG_2868.jpeg,jpeg,56.2,1080,720,72,N,42.592388,E,116.367983,1368.9,2025:08:22,21:32:44,1755869564000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2869.jpeg,IMG_2869.jpeg,jpeg,55.9,1080,720,72,N,42.592322,E,116.368132,1373.2,2025:08:22,21:33:24,1755869604000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2870.jpeg,IMG_2870.jpeg,jpeg,56.4,1080,720,72,N,42.592360,E,116.368118,1356.8,2025:08:22,21:34:04,1755869644000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2871.jpeg,IMG_2871.jpeg,jpeg,55.7,1080,720,72,N,42.592347,E,116.368020,1365,2025:08:22,21:34:44,1755869684000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2872.jpeg,IMG_2872.jpeg,jpeg,56.2,1080,720,72,N,42.592330,E,116.368103,1354.5,2025:08:22,21:35:24,1755869724000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2873.jpeg,IMG_2873.jpeg,jpeg,56.1,1080,720,72,N,42.592338,E,116.368008,1371.4,2025:08:22,21:36:04,1755869764000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2874.jpeg,IMG_2874.jpeg,jpeg,55.9,1080,720,72,N,42.592393,E,116.367953,1361.6,2025:08:22,21:36:44,1755869804000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2875.jpeg,IMG_2875.jpeg,jpeg,56.0,1080,720,72,N,42.592288,E,116.368148,1372.3,2025:08:22,21:37:24,1755869844000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2876.jpeg,IMG_2876.jpeg,jpeg,55.9,1080,720,72,N,42.592315,E,116.368117,1375.9,2025:08:22,21:38:04,1755869884000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2877.jpeg,IMG_2877.jpeg,jpeg,55.3,1080,720,72,N,42.592287,E,116.368107,1370.9,2025:08:22,21:38:44,1755869924000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2878.jpeg,IMG_2878.jpeg,jpeg,54.9,1080,720,72,N,42.592320,E,116.368078,1376.9,2025:08:22,21:39:24,1755869964000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2879.jpeg,IMG_2879.jpeg,jpeg,54.5,1080,720,72,N,42.592318,E,116.368157,1360.9,2025:08:22,21:40:04,1755870004000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2880.jpeg,IMG_2880.jpeg,jpeg,54.8,1080,720,72,N,42.592355,E,116.368022,1362.7,2025:08:22,21:40:44,1755870044000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2881.jpeg,IMG_2881.jpeg,jpeg,54.6,1080,720,72,N,42.592328,E,116.368097,1370.5,2025:08:22,21:41:24,1755870084000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2882.jpeg,IMG_2882.jpeg,jpeg,54.4,1080,720,72,N,42.592390,E,116.368042,1359.2,2025:08:22,21:42:04,1755870124000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2883.jpeg,IMG_2883.jpeg,jpeg,54.3,1080,720,72,N,42.592357,E,116.368042,1360.8,2025:08:22,21:42:44,1755870164000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2884.jpeg,IMG_2884.jpeg,jpeg,54.6,1080,720,72,N,42.592362,E,116.367993,1360.2,2025:08:22,21:43:24,1755870204000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2885.jpeg,IMG_2885.jpeg,jpeg,54.1,1080,720,72,N,42.592347,E,116.368020,1368.2,2025:08:22,21:44:04,1755870244000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2886.jpeg,IMG_2886.jpeg,jpeg,54.0,1080,720,72,N,42.592357,E,116.368080,1366.2,2025:08:22,21:44:44,1755870284000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2887.jpeg,IMG_2887.jpeg,jpeg,54.3,1080,720,72,N,42.592353,E,116.368028,1370.5,2025:08:22,21:45:24,1755870324000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2888.jpeg,IMG_2888.jpeg,jpeg,54.1,1080,720,72,N,42.592365,E,116.368015,1362.3,2025:08:22,21:46:04,1755870364000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2889.jpeg,IMG_2889.jpeg,jpeg,54.4,1080,720,72,N,42.592317,E,116.368150,1358.9,2025:08:22,21:46:44,1755870404000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2890.jpeg,IMG_2890.jpeg,jpeg,54.0,1080,720,72,N,42.592370,E,116.368002,1357.3,2025:08:22,21:47:24,1755870444000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
/202508neimeng/星空-沙地/north-point/IMG_2891.jpeg,IMG_2891.jpeg,jpeg,53.8,1080,720,72,N,42.592347,E,116.368037,1359.8,2025:08:22,21:48:04,1755870484000,Canon EOS 6D Mark II,2.8,13,10000,,16,5,内蒙古自治区,锡林郭勒盟,正蓝旗,,
